genus,higher_taxon
Dielasma rigbyi,Brachiopod
Lamellosia lamellosa,Brachiopod
Thedusia magna,Brachiopod
Enteletes exiguus,Brachiopod
Allorhynchus concentricum,Brachiopod
Anteridocus triangulatus,Brachiopod
Cenorhynchia transversa,Brachiopod
Chonetinella gerontica,Brachiopod
Dyoros (Dyoros) vulgaris,Brachiopod
Liosotella rotunda,Brachiopod
Metriolepis pinea,Brachiopod
Pontisia truncata,Brachiopod
Spiriferellina vescula,Brachiopod
Tautosia angulata,Brachiopod
Yakovlevia anterospinosa,Brachiopod
Chonosteges,Brachiopod
Paucispinifera suspecta,Brachiopod
Thedusia angustata,Brachiopod
Elivina compacta,Brachiopod
Glossothyropsis carinata,Brachiopod
Altiplecus periosus,Brachiopod
Dyoros (Dyoros) subliratus,Brachiopod
Nudauris whitei,Brachiopod
Reticulariina bufala,Brachiopod
Ptilotorhynchus,Brachiopod
Arionthia alata,Brachiopod
Eurytreta campaniformis,Brachiopod
Semitreta,Brachiopod
Oaxaquiatreta,Brachiopod
Tautosia expansa,Brachiopod
Peregrinella chisania,Brachiopod
Rhynchopora abnormalis,Brachiopod
Paraspiriferina multiplicata,Brachiopod
Dielasma stoschensis,Brachiopod
Odontospirifer mirabilis,Brachiopod
Chonetinella noenygaardi,Brachiopod
Hustedia troelseni,Brachiopod
Streptorhynchus stoschensis,Brachiopod
Stenoscisma multiplicatum,Brachiopod
Krotovia licharewi,Brachiopod
Marginifera nathorstfjordensis,Brachiopod
Marginifera septentrionalis,Brachiopod
Brooksina,Brachiopod
Obnixia thaynesiana,Brachiopod
Megousia waageniana,Brachiopod
Liosotella texana,Brachiopod
Costispinifera walcottiana,Brachiopod
Paucispinifera guadalupensis,Brachiopod
Bryorhynchus nitidum,Brachiopod
Pugnax osagensis,Brachiopod
Hustedia papillata,Brachiopod
Leptodus guadalupensis,Brachiopod
Oldhamina,Brachiopod
Pseudodielasma scutulatum,Brachiopod
Sarganostega pyramidalis,Brachiopod
Craspedona limbata,Brachiopod
Grandaurispina meekana,Brachiopod
Grandaurispina signata,Brachiopod
Tropidelasma pygmaeum,Brachiopod
Tropidelasma perattenuatum,Brachiopod
Meekella multilirata,Brachiopod
Aulosteges,Brachiopod
Petasmatherus pusillus,Brachiopod
Paucispinifera comancheana,Brachiopod
Enteletes globosus,Brachiopod
Enteletes dumblei,Brachiopod
Enteletes angulatus,Brachiopod
Chonosteges magnicostatus,Brachiopod
Atrypella borealis,Brachiopod
Rugosatrypa flexibilis,Brachiopod
Cymbidium acutum,Brachiopod
Savagerhynchus hecetaensis,Brachiopod
Howellites amsdeni,Brachiopod
Harperoides alaskensis,Brachiopod
Callaiapsida kekuensis,Brachiopod
Septacamera pybensis,Brachiopod
Septacamera stupenda,Brachiopod
Callaiapsida arctica,Brachiopod
Portneufia episulcata,Brachiopod
Rhaetina incurvirostra,Brachiopod
Periallus woodsidensis,Brachiopod
Orbiculoidea spitsbergensis,Brachiopod
Chaoiella gruenewaldti,Brachiopod
Tesuquea,Brachiopod
Productus giganteus,Brachiopod
Productus inflatus,Brachiopod
Brachythyrina rectangula,Brachiopod
Waagenoconcha humboldti,Brachiopod
Rhynchopora geinitziana,Brachiopod
Spiriferella arctica,Brachiopod
Betaneospirifer marcoui,Brachiopod
Paeckelmanella dieneri,Brachiopod
Stenoscisma margaritovi,Brachiopod
Stenoscisma purdoni,Brachiopod
Waagenites trapezoidalis,Brachiopod
Martiniopsis,Brachiopod
Megousia aagardi,Brachiopod
Blasispirifer blasii,Brachiopod
Callospiriferina pinguis,Brachiopod
Gypospirifer condor,Brachiopod
Eomarginifera longispinus,Brachiopod
Stringocephalus burtini,Brachiopod
Productus mesialis,Brachiopod
Spirifer bisulcatus,Brachiopod
Overtonia fimbriata,Brachiopod
Comuquia curvirostris,Brachiopod
Marginifera juresanensis,Brachiopod
Spiriferina panderi,Brachiopod
Spirifer incertus,Brachiopod
Hustedia remota,Brachiopod
Marginifera lebedevi,Brachiopod
Callaiapsida pentameroides,Brachiopod
Ella simensis,Brachiopod
Striatifera ischmensis,Brachiopod
Juresania juresanensis,Brachiopod
Marginifera (Marginifera) typica,Brachiopod
Dielasma supracarbonicum,Brachiopod
Linoproductus tenuistriatus,Brachiopod
Cancrinella cancriniformis,Brachiopod
Neospirifer fasciger,Brachiopod
Spiriferinaella artiensis,Brachiopod
Pinegathyris royssiana,Brachiopod
Cancrinella cancrini,Brachiopod
Dictyoclostus tartaricus,Brachiopod
Tuberculatella tuberculata,Brachiopod
Laioporella pyramidata,Brachiopod
Pugnax utah,Brachiopod
Cyrolexis superstes,Brachiopod
Rhipidomella uralica,Brachiopod
Richthofenia lawrenciana,Brachiopod
Phricodothyris guadalupensis,Brachiopod
Horridonia horrida,Brachiopod
Waagenoconcha tastubensis,Brachiopod
Productus longus,Brachiopod
Spiriferinaella tastubensis,Brachiopod
Spirifer schellwieni,Brachiopod
Spiriferella interplicata,Brachiopod
Lissochonetes morahensis,Brachiopod
Centronella navicella,Brachiopod
Dielasma millepunctatum,Brachiopod
Ptychtothyris stephani,Brachiopod
Sphenalosia smedleyi,Brachiopod
Tcherskidium,Brachiopod
Eoconchidium,Brachiopod
Famatinorthis turneri,Brachiopod
Productorthis mainensis,Brachiopod
Paralenorthis robustus,Brachiopod
Platytoechia boucoti,Brachiopod
Pseudodielasma perplexa,Brachiopod
Composita subcircularis,Brachiopod
Whitspakia schucherti,Brachiopod
Kutorginella yukonensis,Brachiopod
Arctitreta peelensis,Brachiopod
Komiella omolonensis,Brachiopod
Fimbrinia transversa,Brachiopod
Waagenoconcha permocarbonica,Brachiopod
Cimmeriella costellata,Brachiopod
Protoanidanthus umbonatus,Brachiopod
Composita bamberi,Brachiopod
Orthotetes canadensis,Brachiopod
Thamnosia spinosa,Brachiopod
Tumarinia yukonica,Brachiopod
Larispirifer ettrainensis,Brachiopod
Yukonospirifer yukonensis,Brachiopod
Ogilviecoelia inflata,Brachiopod
Jakutoproductus verchoyanicus,Brachiopod
Spirelytha fredericksi,Brachiopod
Tiramnia canadica,Brachiopod
Kochiproductus saranaeanus,Brachiopod
Nahoniella plana,Brachiopod
Rhynoleichus dorsoconvexa,Brachiopod
Linoproductus dorotheevi,Brachiopod
Anidanthus boikowi,Brachiopod
Liosotella compacta,Brachiopod
Anemonaria auriculata,Brachiopod
Uraloproductus,Brachiopod
Rugivestis arctica,Brachiopod
Tubersulculus maximus,Brachiopod
Schrenkiella,Brachiopod
Tityrophoria nelsoni,Brachiopod
Septacamera triangulata,Brachiopod
Dyoros (Dyoros) pseudotrapezoidalis,Brachiopod
Striapustula singletoni,Brachiopod
Costispinifera paucispinosa,Brachiopod
Rugaria,Brachiopod
Domokhotia junglensis,Brachiopod
Spirelytha,Brachiopod
Timaniella convexa,Brachiopod
Dasysaria,Brachiopod
Rhipidomella cora,Brachiopod
Composita hapsida,Brachiopod
Oligothyrina,Brachiopod
Hercosia,Brachiopod
Rugatia andersoni,Brachiopod
Echinauris huehuetenanguensis,Brachiopod
Megousia kulikii,Brachiopod
Leiorhynchoidea variabilis,Brachiopod
Crurithyris aquilonia,Brachiopod
Paeckelmannella calignea,Brachiopod
Fasciculatia groenwalli,Brachiopod
Anomaloria,Brachiopod
Spirelytha sheii,Brachiopod
Callispirina,Brachiopod
Lowenstamia texana,Brachiopod
Pseudoharttina kayi,Brachiopod
Alpavlia boliviensis,Brachiopod
Tubersulculus pseudoaculeatus,Brachiopod
Yakovlevia duplex,Brachiopod
Productus stuckenbergi,Brachiopod
Productus frami,Brachiopod
Linoproductus simensis,Brachiopod
Paramarginifera clarkei,Brachiopod
Spirelytha pavlovae,Brachiopod
Eliva lyra,Brachiopod
Notothyris polaris,Brachiopod
Dielasma moelleri,Brachiopod
Plectorthis mazourkaensis,Brachiopod
Echinalosia melvillensis,Brachiopod
Wyndhamia sphenarctica,Brachiopod
Arcticalosia unispinosa,Brachiopod
Melvillosia canadense,Brachiopod
Terrakea arctica,Brachiopod
Arctitreta,Brachiopod
Alispiriferella gydanensis,Brachiopod
Costellarina carlstroemi,Brachiopod
Composita plana,Brachiopod
Cancrinelloides,Brachiopod
Jakutoproductus,Brachiopod
Spitzbergenia loveni,Brachiopod
Kuvelousia,Brachiopod
Elivina cordiformis,Brachiopod
Martiniopsis orientalis,Brachiopod
Retaria neoinflata,Brachiopod
Eridmatus petita,Brachiopod
Spiriferella leviplica,Brachiopod
Spiriferella vojnowskii,Brachiopod
Archaeorthis groenlandica,Brachiopod
Lingulepis tenuilineata,Brachiopod
Eoorthis,Brachiopod
Enteletes liumbonus,Brachiopod
Dyoros (Dyoros),Brachiopod
Spiriferella primaeva,Brachiopod
Plicatospiriferella canadensis,Brachiopod
Minysphenia conopia,Brachiopod
Chonetes oklahomensis,Brachiopod
Productus marginicinctus,Brachiopod
Cardiarina cordata,Brachiopod
Oligothyrina alleni,Brachiopod
Stenoscisma bowsheri,Brachiopod
Psilocamara renfroarum,Brachiopod
Leptodus nobilis,Brachiopod
Edriosteges medlicottianus,Brachiopod
Rhynchonella kochigataniensis,Brachiopod
Sakawairhynchia tokombensis,Brachiopod
Tetrarhynchia dunrobinensis,Brachiopod
Furcirhynchia striata,Brachiopod
Rimirhynchia anglica,Brachiopod
Ectyphoria sinaiensis,Brachiopod
Productus mexicanus,Brachiopod
Productus calhounianus,Brachiopod
Productus norwoodii,Brachiopod
Rhynchonella texana,Brachiopod
Retaria leplayi,Brachiopod
Chonetes flemingi,Brachiopod
Terebratula perinflata,Brachiopod
Stenoscisma schlotheimi,Brachiopod
Streptorhynchus shumardianus,Brachiopod
Argyrotheca aequicostata,Brachiopod
Animonithyris dorenbergi,Brachiopod
Marginovatia catinulus,Brachiopod
Marginovatia eurekensis,Brachiopod
Marginovatia minor,Brachiopod
Marginovatia manardensis,Brachiopod
Marginovatia pumila,Brachiopod
Echinoconchus zapoteco,Brachiopod
Echinoconchella,Brachiopod
Marginovatia aureocollis,Brachiopod
Nuanducosia sulcata,Brachiopod
Cancrinella nunduva,Brachiopod
Sinuatella,Brachiopod
Eolissochonetes morsei,Brachiopod
Schuchertella humboldtensis,Brachiopod
Chonetes multicosta,Brachiopod
Hemiplethorhynchus subovatum,Brachiopod
Eumetria iowensis,Brachiopod
Plicatoria ventricosa,Brachiopod
Inflatia cooperi,Brachiopod
Keokukia,Brachiopod
Inflatia succincta,Brachiopod
Adairia adairensis,Brachiopod
Inflatia gracilis,Brachiopod
Inflatia pusilla,Brachiopod
Spiriferellina lata,Brachiopod
Orthotetes occidentalis,Brachiopod
Anthracospirifer birdspringensis,Brachiopod
Rhynchonella lingulata,Brachiopod
Spiriferina homfrayi,Brachiopod
Cleiothyridina deroissyi,Brachiopod
Dorsoscyphus johnsoni,Brachiopod
Alitaria,Brachiopod
Rugosochonetes californicus,Brachiopod
Lissomarginifera shastensis,Brachiopod
Orthotichia nawtawaketensis,Brachiopod
Diplanus stanleyi,Brachiopod
Choristitella,Brachiopod
Heteralosia slocomi,Brachiopod
Costatumulus altissima,Brachiopod
Juresania ovalis,Brachiopod
Paeckelmanella,Brachiopod
Orulgania,Brachiopod
Plectoconcha newbyi,Brachiopod
Terebratulina unguicula,Brachiopod
Dyoros kaibabensis,Brachiopod
Echinauris newberryi,Brachiopod
Kutorginella meridionalis,Brachiopod
Hesperomena canadensis,Brachiopod
Acosarina baylorensis,Brachiopod
Tropidelasma undulatum,Brachiopod
Derbyia buchi,Brachiopod
Derbyia elevata,Brachiopod
Rugaria molengraaffi,Brachiopod
Dyoros (Tetragonetes) tetragonus,Brachiopod
Chonetinella spinolirata,Brachiopod
Kutorginella dartoni,Brachiopod
Dasysaria inca,Brachiopod
Transennatia gratiosa,Brachiopod
Costiferina indica,Brachiopod
Linoproductus delawarii,Brachiopod
Rhipidomella pecosi,Brachiopod
Megousia girtyi,Brachiopod
Costatumulus villiersi,Brachiopod
Kochiproductus occidentalis,Brachiopod
Kochiproductus victorioensis,Brachiopod
Waagenoconcha leonardensis,Brachiopod
Fimbrinia cristatotuberculata,Brachiopod
Scacchinella gigantea,Brachiopod
Costellarina costellata,Brachiopod
Stenoscisma thevenini,Brachiopod
Stenoscisma inaequale,Brachiopod
Orthotichia hueconiana,Brachiopod
Acosarina peculiaris,Brachiopod
Spirifer (Neospirifer) bakeri,Brachiopod
Spirifer (Neospirifer) huecoensis,Brachiopod
Terebratuloidea triplicata,Brachiopod
Martinia wolfcampensis,Brachiopod
Dielasma shafterense,Brachiopod
Cyclothyris americana,Brachiopod
Lamellaerhynchia viae,Brachiopod
Craniscus hesperius,Brachiopod
Hesperosia vespertina,Brachiopod
Gemmarcula arizonensis,Brachiopod
Gemmarcula menardi,Brachiopod
Psilothyris occidentalis,Brachiopod
Rhytisoria alabamensis,Brachiopod
Terebratulina alabamensis,Brachiopod
Argyrotheca macneili,Brachiopod
Thecidellina alabamensis,Brachiopod
Lacazella nana,Brachiopod
Eucalathis,Brachiopod
Argyrotheca quadrata,Brachiopod
Probolarina breviostris,Brachiopod
Isocrania,Brachiopod
Probolarina transversa,Brachiopod
Thecidellina,Brachiopod
Terebratulina wilsoni,Brachiopod
Plicatoria parva,Brachiopod
Argyrotheca laevis,Brachiopod
Glottidia inexpectans,Brachiopod
Dyscritothyris cubensis,Brachiopod
Modestella jeletzkyi,Brachiopod
Finkelnburgia macleodi,Brachiopod
Dimegalasma eurekensis,Brachiopod
Marginifera orvini,Brachiopod
Strophalosia groenwalli,Brachiopod
Terebratella,Brachiopod
Glossina,Brachiopod
Seminula,Brachiopod
Eochonetes glabra,Brachiopod
Leptaena quadrilatera,Brachiopod
Eostrophonella semiovalis,Brachiopod
Coolinia gamachiana,Brachiopod
Terebratulina louisianae,Brachiopod
Virgiana barrandei,Brachiopod
Eochonetes vaurealensis,Brachiopod
Megamyonia arethusa,Brachiopod
Mjoesina ceres,Brachiopod
Brachyprion leda,Brachiopod
Brachyprion (Eomegastrophia) philomela,Brachiopod
Cyphomenoidea julia,Brachiopod
Coolinia pecten,Brachiopod
Leptaena valida,Brachiopod
Brachyprion (Eomegastrophia),Brachiopod
Katastrophomena radiireticulata,Brachiopod
Eoplectodonta (Eoplectodonta) tenera,Brachiopod
Sowerbyella (Eochonetes),Brachiopod
Archeochonetes primigenius,Brachiopod
Aphanomena planoconvexa,Brachiopod
Hedstroemina reticulata,Brachiopod
Furcitella nodosa,Brachiopod
Mendacella bleikeriensis,Brachiopod
Dalejina junonis,Brachiopod
Pionodema hypermeca,Brachiopod
Glyptorthis marilara,Brachiopod
Levenea rica,Brachiopod
Pentamerus palaformis,Brachiopod
Joviatrypa brabyla,Brachiopod
Joviatrypa,Brachiopod
Wangyuia,Brachiopod
Flabellitesia adaia,Brachiopod
Isorthis (Ovalella) natiscotekia,Brachiopod
Vinlandostrophia regularis,Brachiopod
Becscia,Brachiopod
Laevigaterhynchia triplicosa,Brachiopod
Mondegia atla,Brachiopod
Rhynchonella decipiens,Brachiopod
Antinomia sima,Brachiopod
Floweria becraftensis,Brachiopod
Coelospira dichotoma,Brachiopod
Sivorthis eucharis,Brachiopod
Sivorthis tenuicostatus,Brachiopod
Gnamptorhynchos globatum,Brachiopod
Vinlandostrophia acutilirata,Brachiopod
Vinlandostrophia ponderosa,Brachiopod
Lingula subovalis,Brachiopod
Lingula sacculus,Brachiopod
Tetrarhynchia,Brachiopod
Grandirhynchia,Brachiopod
Xysila astaca,Brachiopod
Grandirhynchia elii,Brachiopod
Stolmorhynchia,Brachiopod
Ornithella,Brachiopod
Rhynchonella scalpellum,Brachiopod
Loboidothyris,Brachiopod
Calcirhynchia,Brachiopod
Squamirhynchia,Brachiopod
Zeilleria (Zeilleria) sarthacensis,Brachiopod
Homoeorhynchia,Brachiopod
Piarorhynchia,Brachiopod
Squamirhynchia squamiplex,Brachiopod
Lingula beani,Brachiopod
Acanthambonia,Brachiopod
Anisopleurella tricostellata,Brachiopod
Conotreta apicalis,Brachiopod
Cyrtonotreta depressa,Brachiopod
Talasotreta gigantea,Brachiopod
Craspedelia marginata,Brachiopod
Cyclomyonia,Brachiopod
Dictyonites perforata,Brachiopod
Diorthelasma,Brachiopod
Eoconulus,Brachiopod
Ephippelasma minutum,Brachiopod
Eremotoechia silicica,Brachiopod
Glossella,Brachiopod
Glyptambonites glyptus,Brachiopod
Glyptorthis glypta,Brachiopod
Kullervo sulcata,Brachiopod
Anoptambonites pulchra,Brachiopod
Nothorthis tarda,Brachiopod
Pachyglossella dorsiconvexa,Brachiopod
Metacamarella,Brachiopod
Parastrophina bilobata,Brachiopod
Perimecocoelia semicostata,Brachiopod
Rhysotreta,Brachiopod
Scaphelasma septatum,Brachiopod
Schizotreta corrugata,Brachiopod
Spinilingula intralamellata,Brachiopod
Spondylotreta concentrica,Brachiopod
Taphrorthis peculiaris,Brachiopod
Titanambonites amplus,Brachiopod
Torynelasma,Brachiopod
Biernatia minor,Brachiopod
Triplesia carinata,Brachiopod
Tropidothyris,Brachiopod
Undiferina,Brachiopod
Xenambonites undosus,Brachiopod
Bilobia virginiensis,Brachiopod
Glyptoglossella cavellosa,Brachiopod
Glyptorthis equiconvexa,Brachiopod
Macrocoelia ruedemanni,Brachiopod
Sulevorthis bielsteini,Brachiopod
Leptellina transversa,Brachiopod
Opikina matutina,Brachiopod
Palaeostrophomena subtransversa,Brachiopod
Sowerbyella silicica,Brachiopod
Valcourea semicarinata,Brachiopod
Biparetis paucirugosus,Brachiopod
Eochonetes johnsonella,Brachiopod
Leptaena aequalis,Brachiopod
Strophomena satterfieldi,Brachiopod
Whitfieldella billingsana,Brachiopod
Epitomyonia paucitropida,Brachiopod
Plaesiomys cutterensis,Brachiopod
Viridita lenticularis,Brachiopod
Barbarorthis laurentina,Brachiopod
Onniella tricapitata,Brachiopod
Plaesiomys anticostiensis,Brachiopod
Stricklandia gwelani,Brachiopod
Kulumbella xacta,Brachiopod
Clorinda superundata,Brachiopod
Clorinda tumidula,Brachiopod
Microcardinalia (Chiastodoca) richardsoni,Brachiopod
Ehlersella davidsonii,Brachiopod
Costistricklandia brevis,Brachiopod
Archeochonetes muirwoodae,Brachiopod
Rhynchotrema nutrix,Brachiopod
Mendacella megacircularis,Brachiopod
Hirnantia,Brachiopod
Orthorhynchyllion prinstanum,Brachiopod
Plaesiomys carletona,Brachiopod
Rostricellula transversa,Brachiopod
Siljanostrophia camerata,Brachiopod
Dalmanella antisculpta,Brachiopod
Paucicrura fistulosa,Brachiopod
Mendacella sola,Brachiopod
Xysila,Brachiopod
Rafinesquina jeffersonensis,Brachiopod
Protanastrophia repanda,Brachiopod
Furcitella plicata,Brachiopod
Rafinesquina planulata,Brachiopod
Reuschella americana,Brachiopod
Laticrura magna,Brachiopod
Lissostrophia (Lissostrophia) lindenensis,Brachiopod
Obturamentella,Brachiopod
Glyptorthis fausta,Brachiopod
Glyptorthis daytonensis,Brachiopod
Glyptorthis alta,Brachiopod
Glyptorthis uniformis,Brachiopod
Macrocoelia magna,Brachiopod
Macrocoelia rotunda,Brachiopod
Opikina varia,Brachiopod
Glyptorthis bellatula,Brachiopod
Glyptorthis crispa,Brachiopod
Elliptoglossa rotundata,Brachiopod
Conotreta cuspidata,Brachiopod
Conotreta plana,Brachiopod
Multispinula cuneata,Brachiopod
Cyrtonotella grandistriata,Brachiopod
Productorthis,Brachiopod
Eridorthis inexpecta,Brachiopod
Ptychopleurella rectangulata,Brachiopod
Doleroides ponderosus,Brachiopod
Kullervo ornata,Brachiopod
Kullervo parva,Brachiopod
Bimuria immatura,Brachiopod
Laticrura pionodema,Brachiopod
Glyptorthis irregularis,Brachiopod
Glyptorthis multicostellata,Brachiopod
Glyptorthis pulchra,Brachiopod
Glyptorthis senecta,Brachiopod
Glyptorthis subcircularis,Brachiopod
Glyptorthis sulcata,Brachiopod
Ptilorhynchia jeletzkyi,Brachiopod
Orbiculoidea semipolita,Brachiopod
Rhynchonella maudensis,Brachiopod
Rhynchonella obesula,Brachiopod
Gnathorhynchia perplicata,Brachiopod
Kallirhynchia phylarchus,Brachiopod
Kallirhynchia valliculae,Brachiopod
Kallirhynchia orthidioides,Brachiopod
Kallirhynchia myrina,Brachiopod
Orbiculoidea pileolus,Brachiopod
Ptilorhynchia plumasensis,Brachiopod
Globirhynchia gnathophora,Brachiopod
Globirhynchia oblatopinguis,Brachiopod
Globirhynchia schucherti,Brachiopod
Globirhynchia rhacta,Brachiopod
Rhactorhynchia trigona,Brachiopod
Capillirhynchia gallatinensis,Brachiopod
Flabellirhynchia falconis,Brachiopod
Flabellirhynchia concinna,Brachiopod
Euidothyris lucerna,Brachiopod
Euidothyris francescalaurae,Brachiopod
Teichertina americana,Brachiopod
Devonalosia,Brachiopod
Anatrypa (Variatrypa) licta,Brachiopod
Ptyctothyris hardgravensis,Brachiopod
Ptyctothyris phlegethontis,Brachiopod
Loboidothyris meeki,Brachiopod
Loboidothyris mormonensis,Brachiopod
Loboidothyris robusta,Brachiopod
Terebratulina indomita,Brachiopod
Argyrotheca retrorsa,Brachiopod
Ornithella syringothyrides,Brachiopod
Ornithella curticensis,Brachiopod
Ornithella gemina,Brachiopod
Ornithella skidegatensis,Brachiopod
Megastrophia transitans,Brachiopod
Coelospira pseudocamilla,Brachiopod
Leptocoelia murphyi,Brachiopod
Megakozlowskiella magnapleura,Brachiopod
Metaplasia paucicostata,Brachiopod
Mclearnites invasor,Brachiopod
Stropheodonta filicosta,Brachiopod
Anoplia elongata,Brachiopod
Nucleospira subsphaerica,Brachiopod
Protocortezorthis windmillensis,Brachiopod
Schizophoria (Eoschizophoria) parafragilis,Brachiopod
Gypidula pseudogaleata,Brachiopod
Aesopomum varistriatus,Brachiopod
Strophonella bohemica,Brachiopod
Quadrithyris minuens,Brachiopod
Cyrtinaella causa,Brachiopod
Levenea navicula,Brachiopod
Leptocoelina squamosa,Brachiopod
Spinoplasia roeni,Brachiopod
Stropheodonta magnacosta,Brachiopod
Pegmarhynchia,Brachiopod
Levenea fagerholmi,Brachiopod
Pacificocoelia infrequens,Brachiopod
Howellella textilis,Brachiopod
Cortezorthis cortezensis,Brachiopod
Schizophoria nevadaensis,Brachiopod
Gypidula loweryi,Brachiopod
Trigonirhynchia occidens,Brachiopod
Brachyspirifer pinyonoides,Brachiopod
Cryptopora,Brachiopod
Eurekaspirifer pinyonensis,Brachiopod
Johnsonetes filistriata,Brachiopod
Sieberella pyriforma,Brachiopod
Dyticospirifer mccolleyensis,Brachiopod
Pseudoparazyga cooperi,Brachiopod
Gypidula praeloweryi,Brachiopod
Ancillotoechia aptata,Brachiopod
Spinella,Brachiopod
Orthostrophella monitorensis,Brachiopod
Pleiopleurina anticlastica,Brachiopod
Plicoplasia cooperi,Brachiopod
Spinella talenti,Brachiopod
Cruralina cubensis,Brachiopod
Acrosaccus shuleri,Brachiopod
Transridgeia costata,Brachiopod
Leptaena (Leptaena),Brachiopod
Leptaena (Septomena) alaskensis,Brachiopod
Christiania aseptata,Brachiopod
Sowerbyella (Sowerbyella) rectangularis,Brachiopod
Sowerbyella (Rugosowerbyella) praecursor,Brachiopod
Anisopleurella tricostata,Brachiopod
Ptychoglyptus pauciradiatus,Brachiopod
Ptychoglyptus alaensis,Brachiopod
Bimuria (Bimuria) gilbertella,Brachiopod
Craspedelia potterella,Brachiopod
Diambonia discuneata,Brachiopod
Leptelloidea leptelloides,Brachiopod
Xenambonites revelatus,Brachiopod
Anoptambonites grayae,Brachiopod
Doleroides panna,Brachiopod
Gelidorthis perisiberiaensis,Brachiopod
Scaphorthis virginiensis,Brachiopod
Taphrorthis immatura,Brachiopod
Duolobella sandiae,Brachiopod
Palaeowingella farewellensis,Brachiopod
Diorthelasma parvum,Brachiopod
Oanduporella kuskokwimensis,Brachiopod
Callositella cheeneetnukensis,Brachiopod
Cyclospira orbus,Brachiopod
Cyclospira elegantula,Brachiopod
Bimuria buttsi,Brachiopod
Paurorthis fasciculata,Brachiopod
Sowerbyella (Sowerbyella) varicostellata,Brachiopod
Hesperinia kirki,Brachiopod
Manespira rotunda,Brachiopod
Idiospira longa,Brachiopod
Bilobia pisum,Brachiopod
Rugia,Brachiopod
Tichosina foresti,Brachiopod
Tichosina insolita,Brachiopod
Tichosina lecta,Brachiopod
Tichosina trinitatensis,Brachiopod
Stenosarina cuneata,Brachiopod
Plectorthis punctata,Brachiopod
Trematis foerstei,Brachiopod
Zygospira matutina,Brachiopod
Diceromyonia crassa,Brachiopod
Hypsiptycha argenturbicum,Brachiopod
Eochonetes mucronata,Brachiopod
Onniella plicata,Brachiopod
Platidia marylandica,Brachiopod
Eodevonaria hemispherica,Brachiopod
Gryphus cookei,Brachiopod
Gryphus parvus,Brachiopod
Parastrophinella cirrita,Brachiopod
Holtedahlina paraprostrata,Brachiopod
Dubovikovia kuzmini,Brachiopod
Gryphus carneoides,Brachiopod
Argyrotheca anomala,Brachiopod
Argyrotheca bermudezi,Brachiopod
Argyrotheca cyrtiniformis,Brachiopod
Argyrotheca inconstans,Brachiopod
Argyrotheca intercalata,Brachiopod
Argyrotheca magnicostata,Brachiopod
Argyrotheca peculiaris,Brachiopod
Argyrotheca plana,Brachiopod
Argyrotheca serrata,Brachiopod
Argyrotheca sublamellosa,Brachiopod
Cistellarcula dubia,Brachiopod
Hercothyris borroi,Brachiopod
Phragmothyris rotunda,Brachiopod
Hercothyris semiradiata,Brachiopod
Lacazella caribbeanensis,Brachiopod
Idiostrophia perfecta,Brachiopod
Cryptonella ovalis,Brachiopod
Rhynchonella tenuistriata,Brachiopod
Cranaena sullivanti,Brachiopod
Eunella harmonia,Brachiopod
Orthothyris radiata,Brachiopod
Phragmothyris costellata,Brachiopod
Phragmothyris cubensis,Brachiopod
Phragmothyris palmeri,Brachiopod
Phragmothyris subplana,Brachiopod
Rhipidomella henryhousensis,Brachiopod
Rhipidomella subtriangularis,Brachiopod
Rhipidomella acutisulcata,Brachiopod
Rhipidomella oklahomensis,Brachiopod
Dicaelosia oklahomenesis,Brachiopod
Strophonella laxiplicata,Brachiopod
Strophonella alterniradiata,Brachiopod
Strophonella loeblichi,Brachiopod
Brachyprion attenuata,Brachiopod
Orthambonites exfoliata,Brachiopod
Macrocoelia champlainensis,Brachiopod
Lingulella columba,Brachiopod
Glyptomena prisca,Brachiopod
Valcourea strophomenoides,Brachiopod
Orthidium lamellosa,Brachiopod
Rostricellula major,Brachiopod
Hesperorthis ignicula,Brachiopod
Orthambonites acutiplicatus,Brachiopod
Ectenoglossa lyelli,Brachiopod
Mimella imperator,Brachiopod
Atelelasma multicosta,Brachiopod
Petrocrania prona,Brachiopod
Schizambon duplicimuratum,Brachiopod
Orthidium lamellosum,Brachiopod
Onychoplecia longirostris,Brachiopod
Lingulella brainerdi,Brachiopod
Camerella ventricosa,Brachiopod
Glyptomena distans,Brachiopod
Plaesiomys (Valcourea) strophomenoides,Brachiopod
Palaeoglossa belli,Brachiopod
Ptychopleurella porcia,Brachiopod
Hesperorthis costalis,Brachiopod
Clitambonites,Brachiopod
Levenea media,Brachiopod
Plectambonites plicatellus,Brachiopod
Dalmanella manitoulinensis,Brachiopod
Pholidops subtruncata,Brachiopod
Lingula hyacinthensis,Brachiopod
Rhynchotrema pulchellum,Brachiopod
Holtedahlina varsensis,Brachiopod
Rhynchotrema tamarackensis,Brachiopod
Atrypa putilla,Brachiopod
Rafinesquina mesicosta,Brachiopod
Siphonotreta americana,Brachiopod
Lingulasma matutinum,Brachiopod
Paterula perfecta,Brachiopod
Talasotreta alta,Brachiopod
Multicostella plena,Brachiopod
Palaeostrophomena superba,Brachiopod
Isophragma extensum,Brachiopod
Isophragma subabbreviatum,Brachiopod
Opikina glabella,Brachiopod
Paurorthis longa,Brachiopod
Conotreta rusti,Brachiopod
Opsiconidion praecursor,Brachiopod
