genus,higher_taxon
Patelloida triquetrus,Gastropod
Spirocrypta inornata,Gastropod
Calyptraea diegoana,Gastropod
Euomphalopterus,Gastropod
Eovasum,Gastropod
Terebellum,Gastropod
Velates,Gastropod
Athleta sayanus,Gastropod
Cirsotrema (Coroniscala) linteum,Gastropod
Penion delabechii,Gastropod
Tenagodus vitis,Gastropod
Turritella apita,Gastropod
Turritella obruta,Gastropod
Bullata larvata,Gastropod
Conomitra fusoides,Gastropod
Cornulina armigera,Gastropod
Doliocassis nupera,Gastropod
Serpulorbis major,Gastropod
Uromitra gracilis,Gastropod
Caricella bolaris,Gastropod
Solariella stalagmium,Gastropod
Marginella silabra,Gastropod
Diodora tenebrosa,Gastropod
Mazzalina inaurata,Gastropod
Turritella dutexata,Gastropod
Cornulina,Gastropod
Hexaplex,Gastropod
Ranellina sulcata,Gastropod
Solariella tricostata,Gastropod
Cyclonema humerosum,Gastropod
Cyclonema minuta,Gastropod
Paraliospira rugata,Gastropod
Lophospira milleri,Gastropod
Lophospira perangulata,Gastropod
Loxobucania emmonsi,Gastropod
Cyclonema praecipitum,Gastropod
Cyrtospira tortilis,Gastropod
Pachystrophia contiguus,Gastropod
Ectomaria prisca,Gastropod
Eotomaria canalifera,Gastropod
Eotomaria labiosa,Gastropod
Helicotoma declivis,Gastropod
Helicotoma subquadrata,Gastropod
Helicotoma tennesseensis,Gastropod
Paraliospira abrupta,Gastropod
Liospira americana,Gastropod
Liospira decipens,Gastropod
Liospira progne,Gastropod
Liospira subconcava,Gastropod
Eunema centralis,Gastropod
Trochonema trochonemoides,Gastropod
Maclurites magnus,Gastropod
Maclurites nitidus,Gastropod
Ophiletina sublaxa,Gastropod
Raphistomina modesta,Gastropod
Tetranota bidorsata,Gastropod
Trochonema bellulum,Gastropod
Cataschisma convexum,Gastropod
Lytospira undulatus,Gastropod
Paupospira burginensis,Gastropod
Phragmolites triangularis,Gastropod
Pterotheca saffordi,Gastropod
Subulites nanus,Gastropod
Tetranota sexcarinata,Gastropod
Trochonema eccentricum,Gastropod
Trochonema umbilicata,Gastropod
Penion,Gastropod
Maclurina bigsbyi,Gastropod
Conus,Gastropod
Puncturella,Gastropod
Athleta,Gastropod
Strombus,Gastropod
Helicotoma granosa,Gastropod
Helicotoma planulatoides,Gastropod
Cyrtostropha salteri,Gastropod
Liospira vitruvia,Gastropod
Lophospira obliqua,Gastropod
Omospira laticincta,Gastropod
Pterotheca undulata,Gastropod
Raphistomina lapicida,Gastropod
Subulites regularis,Gastropod
Phragmolites dyeri,Gastropod
Paupospira oweni,Gastropod
Sphenosphaera rogersensis,Gastropod
Sconsia,Gastropod
Loxobucania nashvillensis,Gastropod
Lophospira conoidea,Gastropod
Paupospira sumnerensis,Gastropod
Alaskadiscus cristatus,Gastropod
Sphenosphaera troosti,Gastropod
Alaskadiscus subacutus,Gastropod
Retusa,Gastropod
Emarginula,Gastropod
Cyclonema varicosum,Gastropod
Lophospira producta,Gastropod
Sphenosphaera capax,Gastropod
Cyclonema mediale,Gastropod
Cyclonema fluctuatum,Gastropod
Cellana,Gastropod
Velates batequensis,Gastropod
Turritella uvasana,Gastropod
Platyoptera pacifica,Gastropod
Paraseraphs,Gastropod
Bernaya (Protocypraea) grovesi,Gastropod
Eocypraea,Gastropod
Cypraedia girauxi,Gastropod
Eocernina hannibali,Gastropod
Olequahia,Gastropod
Olivella,Gastropod
Lyrischapa,Gastropod
Stellaxis cognata,Gastropod
Retusa (Cylichnina),Gastropod
Eocithara,Gastropod
Arene,Gastropod
Turritella andersoni,Gastropod
Tenagodus bajaensis,Gastropod
Pachycrommium clarki,Gastropod
Lyria andersoni,Gastropod
Conus caleocius,Gastropod
Megistostoma,Gastropod
Euphemites nevadensis,Gastropod
Waagenella vespertinus,Gastropod
Retispira nolani,Gastropod
Amphiscapha intermedius,Gastropod
Straparollus (Euomphalus) pancakensis,Gastropod
Glabrocingulum (Ananias) seminudum,Gastropod
Glabrocingulum quadrigatum,Gastropod
Neilsonia welleri,Gastropod
Hammatospira bellula,Gastropod
Yochelsonospira tenuilineata,Gastropod
Catazona rudilirata,Gastropod
Strophostylus tantillus,Gastropod
Platyzona,Gastropod
Compsonema fragile,Gastropod
Microdoma,Gastropod
Retispira albapinensis,Gastropod
Strophostylus nevadensis,Gastropod
Naticopsis (Naticopsis) glomerosa,Gastropod
Cryptoconus,Gastropod
Trepospira (Trepospira),Gastropod
Turbonitella biserialis,Gastropod
Homalopoma,Gastropod
Bittium,Gastropod
Amaurellina caleocia,Gastropod
Sinum obliquum,Gastropod
Apiotoma,Gastropod
Erginus vaderensis,Gastropod
Patelloida,Gastropod
Eratotrivia crescentensis,Gastropod
Colwellia,Gastropod
Surculites,Gastropod
Cancellaria,Gastropod
Litiopa,Gastropod
Nudivagus,Gastropod
Atys,Gastropod
Solariorbis,Gastropod
Euphemites compressus,Gastropod
Retispira reticulata,Gastropod
Glabrocingulum stellaeformis,Gastropod
Phymatopleura heteropleura,Gastropod
Wellergyi brazerianum,Gastropod
Amaurotoma knighti,Gastropod
Yochelsonospira thomasi,Gastropod
Cerithioides gleanensis,Gastropod
Hypergonia tatei,Gastropod
Cyclozyga neotenica,Gastropod
Donaldina attenuata,Gastropod
Donaldina grantonensis,Gastropod
Hypergonia quadricarinata,Gastropod
Soleniscus regularis,Gastropod
Auriptygma,Gastropod
Baylea yvanii,Gastropod
Baylea,Gastropod
Borestus,Gastropod
Rhineoderma nystii,Gastropod
Platyceras (Platyceras),Gastropod
Bulimorpha elegans,Gastropod
Platyostoma lineata,Gastropod
Euomphalus plummeri,Gastropod
Waagenella crassus,Gastropod
Colpites,Gastropod
Gosseletina,Gastropod
Yunnania,Gastropod
Euomphalus latus,Gastropod
Bembexia minima,Gastropod
Murchisonia pygmaea,Gastropod
Platyceras pulcherrimum,Gastropod
Palaeozygopleura missouriensis,Gastropod
Urceolabrum mantachieensis,Gastropod
Calliomphalus (Calliomphalus) paucispirilus,Gastropod
Laxispira lumbricalis,Gastropod
Graciliala johnsoni,Gastropod
Tundora tuberculata,Gastropod
Pseudamaura lepta,Gastropod
Cantharulus,Gastropod
Hercorhyncus,Gastropod
Pyrifusus sinuocostatus,Gastropod
Patella,Gastropod
Haustator,Gastropod
Tympanotonos,Gastropod
Bernaya (Bernaya) burlingtonensis,Gastropod
Ornopsis (Pornosis) digressa,Gastropod
Ripleyella,Gastropod
Napulus reesidei,Gastropod
Drepanochilus,Gastropod
Woodsella typica,Gastropod
Anomalofusus substriatus,Gastropod
Eoacteon percultus,Gastropod
Parietiplicatum conicum,Gastropod
Cylichna secalina,Gastropod
Longoconcha imbricatus,Gastropod
Acirsa culmosa,Gastropod
Acirsa gravida,Gastropod
Anchura substriata,Gastropod
Granosolarium coffea,Gastropod
Beretra preclara,Gastropod
Calliomphalus (Planolateralus) tuberculosus,Gastropod
Cylichna (Cylichnopsis),Gastropod
Eoacteon ithyocheilus,Gastropod
Fulgerca compressilirata,Gastropod
Liopeplum spiculatum,Gastropod
Lomirosa carinata,Gastropod
Lowenstamia funiculus,Gastropod
Lupira disparila,Gastropod
Mataxa leioderma,Gastropod
Tympanotonus (Exechocirsus) cowickeensis,Gastropod
Remera stephensoni,Gastropod
Variseila meeki,Gastropod
Volutomorpha splendida,Gastropod
Nerita semilevis,Gastropod
Velatella,Gastropod
Neritina insolita,Gastropod
Fasciolaria,Gastropod
Platyostoma cornutum,Gastropod
Platyceras niagarensis,Gastropod
Poleumita scamnata,Gastropod
Omphalocirrus manitobensis,Gastropod
Bellerophon pelops,Gastropod
Buechelia tyrrelli,Gastropod
Mastigospira alata,Gastropod
Ptychospirina,Gastropod
Angyomphalus northviewensis,Gastropod
Eotrochus,Gastropod
Patellilabia,Gastropod
Leptoptygma,Gastropod
Murotriton,Gastropod
Macluritella gyroceras,Gastropod
Eccyliopterus,Gastropod
Pararaphistoma,Gastropod
Eotomaria,Gastropod
Euphemites galericulatus,Gastropod
Bellerophon spergensis,Gastropod
Teinostoma (Idioraphie),Gastropod
Hexaplex (Hexaplex) supernus,Gastropod
Nassarius (Tritiaria),Gastropod
Tritonatractus,Gastropod
Eucheilodon,Gastropod
Infracoronia,Gastropod
Tropisurcula (Eodrillia),Gastropod
Asthenotoma,Gastropod
Cymatosyrinx,Gastropod
Odostomia,Gastropod
Abderospira oviformis,Gastropod
Bovicornu,Gastropod
Limacina,Gastropod
Sablea,Gastropod
Sthenorytis,Gastropod
Pliciscala,Gastropod
Melanella,Gastropod
Sulcocypraea healeyi,Gastropod
Sassia,Gastropod
Chicoreus,Gastropod
Pterynotus (Pterynotus) burnsii,Gastropod
Dermomurex (Takia) cookei,Gastropod
Siphonochelus (Laevityphis) curvirostratus,Gastropod
Metula,Gastropod
Lyria,Gastropod
Vexillum,Gastropod
Axelella,Gastropod
Gemmula amica,Gastropod
Pleuroliria,Gastropod
Varicobela,Gastropod
Scobinella caelata,Gastropod
Bathytoma,Gastropod
Phandella,Gastropod
Crenilabium,Gastropod
Triphora,Gastropod
Aclis,Gastropod
Natica mississippiensis,Gastropod
Mitra,Gastropod
Syntomodrillia,Gastropod
Eulimella,Gastropod
Acteocina,Gastropod
Creseis spina,Gastropod
Heliconoides inflata,Gastropod
Serpulorbis,Gastropod
Oliva,Gastropod
Microsurcula,Gastropod
Calliostoma,Gastropod
Cypraeorbis sphaeroides,Gastropod
Morum (Oniscidia),Gastropod
Distorsio,Gastropod
Dolicholatirus exilis,Gastropod
Harpa,Gastropod
Crassispira abundans,Gastropod
Alaba,Gastropod
Sulcocypraea lintea,Gastropod
Pseudofulgur,Gastropod
Lyria (Enaeta) isabellae,Gastropod
Turbinella wilsoni,Gastropod
Pleurotoma cristata,Gastropod
Conorbis,Gastropod
Turbonilla,Gastropod
Spiradaphne,Gastropod
Discopsis,Gastropod
Clava (Semivertagus),Gastropod
Cassis flintensis,Gastropod
Phalium (Menthafontia) menthafons,Gastropod
Phos,Gastropod
Rictaxis,Gastropod
Alabina,Gastropod
Caecum,Gastropod
Phalium (Menthafontia) mississippiensis,Gastropod
Volema,Gastropod
Crassispira,Gastropod
Cymia,Gastropod
Cerithioderma,Gastropod
Sigatica,Gastropod
Urosalpinx,Gastropod
Murexiella,Gastropod
Pterynotus (Pterochelus) angelus,Gastropod
Ancilla,Gastropod
Haustator infans,Gastropod
Dorsanum scalatum,Gastropod
Tiburnus,Gastropod
Kapalmerella dumblei,Gastropod
Closia (Bullata),Gastropod
Sassia (Personella) septemdentata,Gastropod
Retusa (Cylichnina) galba,Gastropod
Teinostoma texanum,Gastropod
Kapalmerella pleboides,Gastropod
Aciculiscala coffea,Gastropod
Acrocoelum,Gastropod
Bernaya (Protocypraea) mississippiensis,Gastropod
Ceratia,Gastropod
Cerithiella aequalirata,Gastropod
Cerithioderma nodosa,Gastropod
Colombellina,Gastropod
Anteglosia tennesseensis,Gastropod
Damesia,Gastropod
Ecclesiogyra,Gastropod
Echinimathilda,Gastropod
Entomope ponderi,Gastropod
Entomope,Gastropod
Epitonium faearium,Gastropod
Gegania mississippiensis,Gastropod
Gymnentome unicarinata,Gastropod
Gyrineum gwinae,Gastropod
Heliacus reticulatus,Gastropod
Hyala,Gastropod
Lemniscolittorina yonkersi,Gastropod
Mathilda pentalira,Gastropod
Neamphitomaria,Gastropod
Nerita reticulirata,Gastropod
Opaliopsis,Gastropod
Pseudoclaviscala laevicosta,Gastropod
Pseudoclaviscala rugacosta,Gastropod
Punctiscala,Gastropod
Sassia carlea,Gastropod
Stosicia,Gastropod
Streptacis,Gastropod
Striaticostatum griffini,Gastropod
Striaticostatum micropunctatum,Gastropod
Trichotropis squamosa,Gastropod
Tympanotonus (Tympanotonus) binodosus,Gastropod
Tympanotonus (Tympanotonus),Gastropod
Alvania,Gastropod
Calliomphalus (Planolateralus) decoris,Gastropod
Holospira,Gastropod
Nododelphinula,Gastropod
Opalia (Opalia),Gastropod
Paleopsephaea mutabilis,Gastropod
Potamides,Gastropod
Potamides (Ptychopotamides),Gastropod
Jponsia geslini,Gastropod
Melanatria,Gastropod
Palaeocypraea (Palaeocypraea) corsicanana,Gastropod
Striaticostatum pondi,Gastropod
Lutema,Gastropod
Lupira pyriformis,Gastropod
Pyropsis cornutus,Gastropod
Anomalofusus subnodosus,Gastropod
Deussenia ripleyana,Gastropod
Graphidula melanopsis,Gastropod
Hydrotribulus elegans,Gastropod
Mataxa elegans,Gastropod
Parafusus callilateris,Gastropod
Volutomorpha dumasensis,Gastropod
Volutomorpha producta,Gastropod
Volutomorpha valida,Gastropod
Calliomphalus (Planolateralus) conanti,Gastropod
Protobusycon binodosum,Gastropod
Stantonella ripleyana,Gastropod
Paleofusimitra elongata,Gastropod
Rhombopsis molinoensis,Gastropod
Oligoptycha corrugata,Gastropod
Palaeocypraea nuciformis,Gastropod
Longoconcha navarroensis,Gastropod
Akera constricta,Gastropod
Ellipsoscapha striatella,Gastropod
Lomirosa cretacea,Gastropod
Parvivoluta,Gastropod
Buccinopsis crassa,Gastropod
Tornatellaea cretacea,Gastropod
Tryonia,Gastropod
Longoconcha quadrilirata,Gastropod
Spironema,Gastropod
Cerithium simpsonensis,Gastropod
Haminoea,Gastropod
Bullopsis demersus,Gastropod
Creonella turretiforma,Gastropod
Belliscala rockensis,Gastropod
Calliomphalus (Calliomphalus) nitidus,Gastropod
Ecphora proquadricostata,Gastropod
Haplovoluta,Gastropod
Lirosoma,Gastropod
Acteon pistilliformis,Gastropod
Anteglosia,Gastropod
Beretra speciosa,Gastropod
Boltenella excellens,Gastropod
Calliomphalus (Planolateralus) angustus,Gastropod
Cancellaria macnairyensis,Gastropod
Cerithium nodoliratum,Gastropod
Cerithium semirugatum,Gastropod
Cryptoconus macnairyensis,Gastropod
Cryptorhytis nobilis,Gastropod
Cylichna intermissia,Gastropod
Cylichna pessumata,Gastropod
Cylindrotruncatum demersum,Gastropod
Deussenia microstriata,Gastropod
Drilluta communis,Gastropod
Eoacteon ellipticus,Gastropod
Eulima persimplica,Gastropod
Euthriofusus mesozoicus,Gastropod
Fusimilis proxima,Gastropod
Goniocylichna bisculpturata,Gastropod
Graphidula cancellata,Gastropod
Graphidula obscura,Gastropod
Graphidula pergracilis,Gastropod
Hercorhyncus (Hercorhyncus) tennesseensis,Gastropod
Hydrotribulus nodosus,Gastropod
Latiaxis serratus,Gastropod
Lemniscolittorina,Gastropod
Longoconcha tennesseensis,Gastropod
Lupira turbinea,Gastropod
Lupira variabilis,Gastropod
Mitridomus ripleyana,Gastropod
Morea corsicanensis,Gastropod
Nonacteonina orientalis,Gastropod
Odontobasis australis,Gastropod
Paleopsephaea pergracilis,Gastropod
Parafusus coloratus,Gastropod
Paramorea lirata,Gastropod
Parvivoluta concinna,Gastropod
Protobusycon cretaceum,Gastropod
Pyrifusus ejundicus,Gastropod
Pyrifusus subliratus,Gastropod
Pyropsis interstriatus,Gastropod
Pyropsis perornatus,Gastropod
Pyropsis spinosus,Gastropod
Rhombopsis orientalis,Gastropod
Scaphander rarus,Gastropod
Schizobasis depressa,Gastropod
Schizobasis immersa,Gastropod
Stantonella subnodosa,Gastropod
Tectaplica simplica,Gastropod
Tornatellaea globulosa,Gastropod
Trichotropis,Gastropod
Troostella perimpressa,Gastropod
Troostella substriatus,Gastropod
Volutomorpha gigantea,Gastropod
Acteon cicatricosus,Gastropod
Tibiaporrhais cooperensis,Gastropod
Busycon,Gastropod
Monodonta,Gastropod
Remera microstriata,Gastropod
Aliofusus stamineus,Gastropod
Buccinopsis dorothiella,Gastropod
Fusimilis kummeli,Gastropod
Paleopsephaea tenuilirata,Gastropod
Trigonostoma ripleyana,Gastropod
Plesiotriton,Gastropod
Protobusycon,Gastropod
Sulcoretusa (Moniloretusa) spinosa,Gastropod
Gyrotropis,Gastropod
Ampullina (Ampullospira),Gastropod
Bathybembix columbiana,Gastropod
Turrinosyrinx,Gastropod
Clivuloturris,Gastropod
Echinophoria dalli,Gastropod
Trophon (Trophonopsis),Gastropod
Bruclarkia,Gastropod
Exilia bentsonae,Gastropod
Granula,Gastropod
Procerapex,Gastropod
Acamptogenotia,Gastropod
Ptychosyrinx,Gastropod
Natica (Natica) weaveri,Gastropod
Polinices (Euspira) clementensis,Gastropod
Turritella keaseyensis,Gastropod
Ficus,Gastropod
Epitonium (Boreoscala) condoni,Gastropod
Epitonium (Boreoscala) wyattdurhami,Gastropod
Parasyrinx,Gastropod
Scaphander stewarti,Gastropod
Polinices (Euspira) hotsoni,Gastropod
Epitonium (Boreoscala) keaseyensis,Gastropod
Polinices (Euspira) nuciformis,Gastropod
Phanerolepida oregonensis,Gastropod
Ameranella terrysmithae,Gastropod
Comitas,Gastropod
Argobuccinum,Gastropod
Patelloida vokesi,Gastropod
Colus,Gastropod
Admete,Gastropod
Bathybembix nitor,Gastropod
Bathybembix,Gastropod
Perse pittsburgensis,Gastropod
Theodoxus,Gastropod
Postalia,Gastropod
Transovula scobina,Gastropod
Cypraeorbis bulbus,Gastropod
Galeodea (Gomphopages) turneri,Gastropod
Opalia (Rugatiscala),Gastropod
Sassia nucleoides,Gastropod
Antillophos,Gastropod
Bullia (Buccinanops),Gastropod
Bullia altilis,Gastropod
Mazzalina,Gastropod
Cornulina minax,Gastropod
Sycostoma,Gastropod
Cryptochorda,Gastropod
Volvaria (Volvariella),Gastropod
Pyramimitra,Gastropod
Protosurcula,Gastropod
Hesperiturris,Gastropod
Eocythara,Gastropod
Mnestia,Gastropod
Semiactaeon,Gastropod
Littorina,Gastropod
Pterynotus (Pterynotus) stenzeli,Gastropod
Pseudometula,Gastropod
Euryochetus,Gastropod
Admetula,Gastropod
Turricula (Leptosurcula),Gastropod
Spirotropis,Gastropod
Glyptozaria,Gastropod
Trimalaxis,Gastropod
Philine,Gastropod
Cymatium (Septa) janetae,Gastropod
Ranella katherineae,Gastropod
Praehyalocylis cretacea,Gastropod
Meekospira peracuta,Gastropod
Trepospira depressa,Gastropod
Bellerophon wewokanus,Gastropod
Worthenia tabulata,Gastropod
Phymatopleura nodosa,Gastropod
Amphiscapha catilloides,Gastropod
Euryzone itys,Gastropod
Rhabdostropha,Gastropod
Palaeozygopleura delphicola,Gastropod
Glyptotomaria,Gastropod
Palaeozygopleura hamiltoniae,Gastropod
Calvibembexia sulcomarginata,Gastropod
Orthonychia concavum,Gastropod
Euryzone clausa,Gastropod
Platyostoma turbinata,Gastropod
Platyostoma unisulcata,Gastropod
Spinyplatyceras fornicatum,Gastropod
Platyceras rictum,Gastropod
Platyceras rarispinum,Gastropod
Platyceras argo,Gastropod
Orthonychia conicum,Gastropod
Palaeozygopleura sicula,Gastropod
Pleuronotus decewi,Gastropod
Eobucania mexicana,Gastropod
Platyostoma euomphaloides,Gastropod
Crenistriella crenistria,Gastropod
Dictyotomaria capillaria,Gastropod
Bembexia laevis,Gastropod
Platyostoma (Platyostoma),Gastropod
Euomphalus kaibabensis,Gastropod
Biarmeaspira arizonensis,Gastropod
Cibecuia,Gastropod
Palaeostylus,Gastropod
Cylindritopsis,Gastropod
Palliseria crenulata,Gastropod
Teiichispira emmonsi,Gastropod
Raphistoma gubanovi,Gastropod
Malayaspira rugosa,Gastropod
Malayaspira speciosa,Gastropod
Ecculiomphalus harrisae,Gastropod
Platyworthenia,Gastropod
Leptomphalus,Gastropod
Euphemitopsis,Gastropod
Ananias,Gastropod
Strianematina,Gastropod
Serpulospira laxus,Gastropod
Apachella,Gastropod
Glyptospira,Gastropod
Oncochilus,Gastropod
Lamellospira,Gastropod
Loxoplocus,Gastropod
Carinaropsis,Gastropod
Horiostomella,Gastropod
Goniasma lasallense,Gastropod
Anomphalus umbilicatus,Gastropod
Platyceras bucculentum,Gastropod
Spinyplatyceras milleri,Gastropod
Macrarene,Gastropod
Turritella infragranulata,Gastropod
Turritella pachecoensis,Gastropod
Turritella reversa,Gastropod
Metacerithium packardi,Gastropod
Ampullella schencki,Gastropod
Crommium andersoni,Gastropod
Lacunaria striata,Gastropod
Gisortia (Megalocypraea) clarki,Gastropod
Ranellina,Gastropod
Colubraria,Gastropod
Typhis,Gastropod
Latirus roseburgensis,Gastropod
Fusinus simiensis,Gastropod
Columbarium,Gastropod
Brachysphingus sinuatus,Gastropod
Fasciolaria mucronata,Gastropod
Tudicla (Pseudoperissolax),Gastropod
Retipirula crassitesta,Gastropod
Heteroterma striata,Gastropod
Heteroterma,Gastropod
Surcula merriami,Gastropod
Turricula waringi,Gastropod
Tornatellaea pinguis,Gastropod
Physa,Gastropod
Brachysphingus,Gastropod
Cophocara stantoni,Gastropod
Euphemitopsis subpapillosa,Gastropod
Euphemites crenulatus,Gastropod
Warthia fissus,Gastropod
Bellerophon deflectus,Gastropod
Yochelsonellisa eximia,Gastropod
Cyclites,Gastropod
Babylonites,Gastropod
Babylonites conoideus,Gastropod
Glabrocingulum coronatum,Gastropod
Orthonema socorroense,Gastropod
Euphemitopsis paucinodosus,Gastropod
Babylonites ferrieri,Gastropod
Vicarya,Gastropod
Araeonema,Gastropod
Marmolatella subovata,Gastropod
Bellerophon singularis,Gastropod
Amphiscapha muricata,Gastropod
Phymatopleura brazoensis,Gastropod
Retispira tenuilineata,Gastropod
Bellerophon graphicus,Gastropod
Omphalotrochus,Gastropod
Oriostoma pauper,Gastropod
Loxonema leda,Gastropod
Strophostylus elevatus,Gastropod
Fusispira ventricosa,Gastropod
Holopea guelphensis,Gastropod
Murchisonia conradi,Gastropod
Murchisonia laphami,Gastropod
Phanerotrema occidens,Gastropod
Prosolarium halei,Gastropod
Philoxene mopsus,Gastropod
Bucanella (Bucanella) conradi,Gastropod
Bucanopsis lirata,Gastropod
Bellerophon patersoni,Gastropod
Platyostoma cliftonensis,Gastropod
Platyostoma daytonense,Gastropod
Cyclonema daytonensis,Gastropod
Cyclonema gyronemoides,Gastropod
Zonidiscus youngi,Gastropod
Lioplacodes,Gastropod
Groomodiscus rossi,Gastropod
Palliseria robusta,Gastropod
Teiichispira auricula,Gastropod
Semizona glindmeyeri,Gastropod
Paraliospira angulata,Gastropod
Trochonemella churkini,Gastropod
Daidia wilsonae,Gastropod
Asgardaspira gerulus,Gastropod
Maclurina manitobensis,Gastropod
Holopea gigantea,Gastropod
Hormotoma winnipegensis,Gastropod
Maclurites altus,Gastropod
Maclurites ungava,Gastropod
Fusispira gigantea,Gastropod
Ophiletina bromidensis,Gastropod
Lophonema frydai,Gastropod
Asgardaspira yochelsoni,Gastropod
Asgardaspira measuresae,Gastropod
Malayaspira hintzei,Gastropod
Ceratopea lemonei,Gastropod
Boucotspira antelopensis,Gastropod
Eroicaspira simulatrix,Gastropod
Rousseauspira teicherti,Gastropod
Eotomaria laphami,Gastropod
Euomphalopterus alatus,Gastropod
Oriostoma globosum,Gastropod
Prosolarium crenulata,Gastropod
Oriostoma hoyi,Gastropod
Arjamannia aulangonensis,Gastropod
Tremanotus chicagoensis,Gastropod
Hydrobia,Gastropod
Viviparus,Gastropod
Campeloma,Gastropod
Emarginula (Semperia),Gastropod
